,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy
25.0,689.1499177478022,148.1198299314147,8.10688564168017,1.2115460004058989,7998925.008767717,0.0,229.40305295388507,837.2697476792168,259.47733635836386,0.48641313850081025,0.3242754256672068,0.6372307026496807,34.45749588739011,2.962396598628294,26.661569387654644,286.16552651680524,258.3967614255581,0.0,27.768765091247133,0.0,0.0,0.0,0.0,68.91499177478022,68.91499177478022,0.375,0.03749999999999999,0.1875,0.1769081354509465,7999991.68156835,3.243466299046261,0.004669178500940961,286.16552651680524,15.0,8000001,15.245396445927561,6.853403303633294,0.9331557147500774,0.3450411962058129,7999949.202833716,0.0,28.42016962020986,22.098799749560854,24.810990356279373,0.05598934288500464,0.0373262285900031,0.07894491561169406,0.7622698222963781,0.1370680660726659,1.2336125946539929,2.5999121446779947,1.3149071399393368,0.0,1.2850050047386579,0.0,0.0,0.0,0.0,1.5245396445927561,1.5245396445927561,0.08625,0.008624999999999997,0.1875,0.3101255896836426,7999999.721803085,0.31013734068632454,0.01390678853407748,2.5999121446779947,15.0,8000001
26.0,897.9797462385371,193.0083467939327,10.565114818783671,1.582052201673981,7998598.806943655,0.0,299.0577962844152,1090.9880930324698,338.21080002361873,0.6339068891270203,0.4226045927513469,0.8307161007900422,44.89898731192686,3.8601669358786546,34.741502422907885,372.866670790938,336.6838938334717,0.0,36.18277695746629,0.0,0.0,0.0,0.0,89.79797462385372,89.79797462385372,0.375,0.03749999999999999,0.1875,0.17691150620851773,7999988.852832972,4.227634471840926,0.004677710473951451,372.866670790938,15.0,8000001,15.562805579391078,7.007644164158775,0.9762916891508936,0.3832207628774762,7999946.656950117,0.0,30.413087681931607,22.57044974354985,26.351080127604583,0.058577501349053616,0.039051667566035744,0.08448079911647668,0.778140278969554,0.1401528832831755,1.2613759495485795,2.656207669975138,1.342283091299903,0.0,1.3139245786752345,0.0,0.0,0.0,0.0,1.556280557939108,1.556280557939108,0.08625,0.008624999999999997,0.1875,0.310478711934458,7999999.640487542,0.3293884604214997,0.014542886326546664,2.656207669975138,15.0,8000001
27.0,1170.0691572436274,251.49754792361313,13.768165485987254,2.064895089506934,7998173.780614175,0.0,389.81962007863444,1421.5667051672406,440.8015800211588,0.8260899291592352,0.5507266194394902,1.0828322779962067,58.50345786218137,5.029950958472263,45.269558626250365,485.82169773800615,438.67658469132425,0.0,47.1451130466819,0.0,0.0,0.0,0.0,117.00691572436274,117.00691572436274,0.375,0.03749999999999999,0.1875,0.1769157557006976,7999985.166939421,5.510019061512103,0.004684409455628124,485.82169773800615,15.0,8000001,15.888731673727344,7.1630910642403816,1.0182679829405699,0.4231024702563297,7999944.059897131,0.0,32.44690967013904,23.051822737967726,27.92333265005429,0.06109607897643419,0.0407307193176228,0.09013030463927511,0.7944365836863672,0.14326182128480763,1.2893563915632686,2.7134638570468628,1.370393599904044,0.0,1.3430702571428188,0.0,0.0,0.0,0.0,1.5888731673727343,1.5888731673727343,0.08625,0.008624999999999997,0.1875,0.31073859736229636,7999999.558629539,0.3490416144954768,0.015152291295555906,2.7134638570468628,15.0,8000001
28.0,1524.566210667623,327.7062852042046,17.941692285643857,2.694111418113076,7997620.009225223,0.0,508.08247519536985,1852.2724958718277,574.4759935134699,1.0765015371386313,0.7176676914257543,1.4113402088760274,76.22831053338115,6.554125704084093,58.98713133675683,632.9704475326076,571.5436480816134,0.0,61.42679945099428,0.0,0.0,0.0,0.0,152.4566210667623,152.4566210667623,0.375,0.03749999999999999,0.1875,0.1769212067525517,7999980.36419629,7.180949021299746,0.004689684945120177,632.9704475326076,15.0,8000001,16.222918563348742,7.3202853769913485,1.0592233811757645,0.46464267361066486,7999941.410788064,0.0,34.52214193638183,23.543203940340092,29.528586029015578,0.06355340287054587,0.04236893524703058,0.09589483871217175,0.8111459281674371,0.14640570753982698,1.3176513678584427,2.7717601162261394,1.3992165702651875,0.0,1.372543545960952,0.0,0.0,0.0,0.0,1.6222918563348743,1.6222918563348743,0.08625,0.008624999999999997,0.1875,0.31092987154770424,7999999.476133941,0.3691072792242848,0.01573535126788985,2.7717601162261394,15.0,8000001
29.0,1986.4045892711947,426.99935427991994,23.379666851613752,3.5140490356895007,7996898.526552331,0.0,662.1757882254777,2413.4039435511145,748.6472486882949,1.4027800110968252,0.9351866740645501,1.839377189515216,99.32022946355974,8.5399870855984,76.8598837703856,824.6469435194998,744.6153444703789,0.0,80.03159904912091,0.0,0.0,0.0,0.0,198.64045892711948,198.64045892711948,0.375,0.03749999999999999,0.1875,0.17692825746013635,7999974.106284107,9.358089438842507,0.00469386489010207,824.6469435194998,15.0,8000001,16.565213248685094,7.479651932117082,1.0992925988459004,0.5078032058999781,7999938.70866502,0.0,36.63937399129298,24.044865180802176,31.16765806807548,0.06595755593075402,0.04397170395383602,0.10177603886470271,0.8282606624342547,0.14959303864234164,1.3463373477810747,2.8311629039356556,1.4287388048751375,0.0,1.4024240990605181,0.0,0.0,0.0,0.0,1.6565213248685093,1.6565213248685093,0.08625,0.008624999999999997,0.1875,0.3110706537913534,7999999.392904192,0.3895956771514838,0.01629263272815844,2.8311629039356556,15.0,8000001
30.0,2588.0445426588185,556.3634076646939,30.465029901285682,4.58248803750532,7995958.595202655,0.0,862.9493290788106,3144.4079503235125,975.575907615184,1.8279017940771407,1.2186011960514274,2.397081469663363,129.40222713294094,11.12726815329388,100.1454133796449,1074.296434239006,970.0305505309515,0.0,104.26588370805457,0.0,0.0,0.0,0.0,258.8044542658819,258.8044542658819,0.375,0.03749999999999999,0.1875,0.17693741284665446,7999965.952482058,12.194697320852635,0.004697213206819866,1074.296434239006,15.0,8000001,16.9155411187751,7.641528337232804,1.1386047414956988,0.5525511821962157,7999935.95251035,0.0,38.799264264732834,24.557069456007902,32.841355307095114,0.06831628448974193,0.045544189659827955,0.10777573406870232,0.845777055938755,0.15283056674465606,1.3754751007019048,2.891729083373052,1.4589538671558377,0.0,1.432775216217214,0.0,0.0,0.0,0.0,1.69155411187751,1.69155411187751,0.08625,0.008624999999999997,0.1875,0.3111742771637313,7999999.308844071,0.4105168900240777,0.016824859297960865,2.891729083373052,15.0,8000001
31.0,3371.7326780771086,724.8955981003758,39.696564681780394,5.9747050622573274,7994734.166341352,0.0,1124.5341127196466,4096.628276177485,1271.2288714746135,2.3817938809068235,1.5878625872712158,3.123705868665685,168.58663390385544,14.497911962007516,130.48120765806763,1399.403763069801,1263.5745451158266,0.0,135.82921795397448,0.0,0.0,0.0,0.0,337.1732678077109,337.1732678077109,0.375,0.03749999999999999,0.1875,0.17694932252353812,7999955.32873025,15.890358907137806,0.004699944436698268,1399.403763069801,15.0,8000001,17.273887344601825,7.80618702604434,1.1772823982933203,0.598858755677336,7999933.1412551245,0.0,41.00252935055888,25.080074370646166,34.550479900910844,0.07063694389759921,0.047091295931732814,0.11389591486266355,0.8636943672300912,0.1561237405208868,1.4051136646879812,2.953508453710234,1.4898604766366204,0.0,1.4636479770736137,0.0,0.0,0.0,0.0,1.7273887344601824,1.7273887344601824,0.08625,0.008624999999999997,0.1875,0.3112505533548472,7999999.223858845,0.43188094477626743,0.01733286360695524,2.953508453710234,15.0,8000001
32.0,4392.43172135869,944.4382792894955,51.72385076265519,7.788764587741259,7993139.285556376,0.0,1465.3318276204714,5336.870000648186,1656.3959016095778,3.103431045759311,2.068954030506208,4.070366187834643,219.62158606793452,18.888765585789912,169.9988902721092,1822.692951985306,1645.7613443086336,0.0,176.93160767667237,0.0,0.0,0.0,0.0,439.24317213586903,439.24317213586903,0.375,0.03749999999999999,0.1875,0.1769648275440079,7999941.487384644,20.70494618200145,0.004702236089918264,1822.692951985306,15.0,8000001,17.640282911198412,7.973851839668499,1.2154411868221762,0.6467028467522743,7999930.273785331,0.0,43.249935887494416,25.61413475086691,36.29583487669702,0.07292647120933057,0.04861764747288705,0.1201387107985956,0.8820141455599206,0.15947703679337,1.4352933311403298,3.0165456543507583,1.5214613042243725,0.0,1.4950843501263857,0.0,0.0,0.0,0.0,1.7640282911198413,1.7640282911198413,0.08625,0.008624999999999997,0.1875,0.3113067030069647,7999999.13785597,0.45369787924647786,0.017817549835931073,3.0165456543507583,15.0,8000001
33.0,5721.6129262188715,1230.4026086156055,67.39270206320748,10.152405717600848,7991062.138763259,0.0,1909.3005941200645,6952.015534834477,2158.1397721877006,4.043562123792449,2.6957080825282995,5.303612761444624,286.08064631094356,24.60805217231211,221.472469550809,2373.673162161847,2143.228214237119,0.0,230.44494792472798,0.0,0.0,0.0,0.0,572.1612926218871,572.1612926218871,0.375,0.03749999999999999,0.1875,0.17698502002051417,7999923.454892213,26.976743780253287,0.004704239201017727,2373.673162161847,15.0,8000001,18.0147941369871,8.14471049882888,1.253189616009715,0.696064860621138,7999927.348946451,0.0,45.54229443693412,26.159504635815978,38.0782281744544,0.0751913769605829,0.0501275846403886,0.1265063734359281,0.900739706849355,0.1628942099765776,1.4660478897891984,3.080881599500608,1.5537620682467161,0.0,1.5271195312538919,0.0,0.0,0.0,0.0,1.80147941369871,1.80147941369871,0.08625,0.008624999999999997,0.1875,0.3113480401183762,7999999.0507455245,0.4759777926834559,0.018279864741398553,3.080881599500608,15.0,8000001
34.0,7452.155035814264,1602.8358953280785,87.80419018977956,13.23200226622748,7988357.348484427,0.0,2487.6243919705385,9054.990931142343,2811.6778538815606,5.268251411386773,3.512167607591183,6.910067755473718,372.6077517907132,32.05671790656157,288.51046115905416,3090.624133994217,2790.5260243119346,0.0,300.09810968228226,0.0,0.0,0.0,0.0,745.2155035814264,745.2155035814264,0.375,0.03749999999999999,0.1875,0.17701131978117518,7999899.963807539,35.14596878027341,0.004706087593911413,3090.624133994217,15.0,8000001,18.397514814777963,8.31892398750624,1.2906291688220526,0.7469304039585383,7999924.365546754,0.0,47.880454876030974,26.716438802284202,39.898475774690155,0.07743775012932316,0.051625166752882104,0.13300126354453048,0.9198757407388982,0.16637847975012482,1.4974063177511234,3.1465545597551303,1.5867708566126013,0.0,1.5597837031425288,0.0,0.0,0.0,0.0,1.8397514814777964,1.8397514814777964,0.08625,0.008624999999999997,0.1875,0.31137847559215076,7999998.962440432,0.4987308848422663,0.01872077540446691,3.1465545597551303,15.0,8000001
35.0,9704.655538405741,2087.8024936160514,114.39124093073794,17.24421475030053,7984836.028259017,0.0,3240.878253271616,11792.458032021792,3662.8202716809437,6.863474455844276,4.5756496372295175,9.002439592421155,485.23277692028705,41.75604987232103,375.8044488508893,4023.134295671008,3632.4069644348297,0.0,390.7273312361786,0.0,0.0,0.0,0.0,970.4655538405741,970.4655538405741,0.375,0.03749999999999999,0.1875,0.17704557336110374,7999869.36454431,45.78524767285584,0.004707906332075312,4023.134295671008,15.0,8000001,18.78856032380683,8.496633615190609,1.327854532629401,0.7992890080160956,7999921.3223595815,0.0,50.26530294292433,27.285193938997438,41.75740414188694,0.07967127195776405,0.053114181305176034,0.13962584150812313,0.9394280161903416,0.1699326723038122,1.5293940507343096,3.213600978426122,1.620497618974403,0.0,1.593103359451719,0.0,0.0,0.0,0.0,1.878856032380683,1.878856032380683,0.08625,0.008624999999999997,0.1875,0.3114008877557133,7999998.872856463,0.5219674865276509,0.019141252298639107,3.213600978426122,15.0,8000001
36.0,12635.53230872801,2719.1663862173987,149.0179106614713,22.471133589147176,7980252.979862989,0.0,4221.8323978094995,15354.69869494541,4771.123832560788,8.941074639688278,5.960716426458852,11.727312216137499,631.7766154364006,54.38332772434798,489.4499495191318,5235.325423221868,4726.729373769257,0.0,508.5960494526105,0.0,0.0,0.0,0.0,1263.5532308728011,1263.5532308728011,0.375,0.03749999999999999,0.1875,0.1770901819853044,7999829.510955744,59.6390404521298,0.004709819819764838,5235.325423221868,15.0,8000001,19.188063223765678,8.677966334384088,1.3649539247224722,0.8531338629609813,7999918.218124998,0.0,52.69775766016348,27.866029558149766,43.65585215563328,0.08189723548334833,0.054598156988898895,0.1463826601671208,0.9594031611882838,0.17355932668768176,1.5620339401891359,3.2820560885503776,1.6549537867113229,0.0,1.6271023018390547,0.0,0.0,0.0,0.0,1.9188063223765677,1.9188063223765677,0.08625,0.008624999999999997,0.1875,0.31141739501407045,7999998.781912216,0.5456980837331556,0.019542256555193465,3.2820560885503776,15.0,8000001
37.0,16447.37427740378,3540.885595606078,194.10784578708055,29.279943577685508,7974290.275330587,0.0,5499.077007034324,19988.259873009854,6213.962642919017,11.646470747224832,7.764313831483223,15.275213908428679,822.3687138701889,70.81771191212155,637.359407209094,6809.915627474645,6148.114818599634,0.0,661.8008088750104,0.0,0.0,0.0,0.0,1644.7374277403778,1644.7374277403778,0.375,0.03749999999999999,0.1875,0.17714826693780059,7999777.61221063,77.6745233271723,0.004711960026192114,6809.915627474645,15.0,8000001,19.59616996323031,8.863038746810515,1.4020094750150178,0.9084615664675263,7999915.051550825,0.0,55.17876942952508,28.459208710040826,45.594672658648804,0.08412056850090108,0.056080379000600714,0.15327435952645857,0.9798084981615155,0.1772607749362103,1.5953469744258928,3.3519543801475704,1.6901519890290921,0.0,1.6618023911184783,0.0,0.0,0.0,0.0,1.959616996323031,1.959616996323031,0.08625,0.008624999999999997,0.1875,0.31142955649654114,7999998.689528964,0.5699333369914429,0.019924730533079093,3.3519543801475704,15.0,8000001
38.0,21402.081969369636,4609.95401910832,252.81014448389678,38.14843248174182,7966536.309226222,0.0,7161.696208330983,26012.035988477954,8091.766275990827,15.168608669033807,10.112405779355871,19.893600578697175,1070.1040984684819,92.1990803821664,829.7917234394976,8853.280860928928,7992.498894607882,0.0,860.7819663210463,0.0,0.0,0.0,0.0,2140.2081969369638,2140.2081969369638,0.375,0.03749999999999999,0.1875,0.177223882865236,7999710.04142303,101.14706580650211,0.0047144753296857415,8853.280860928928,15.0,8000001,20.0130384261826,9.051960124154286,1.4390976387642647,0.9652718882836617,7999911.821313288,0.0,57.709318641984005,29.064998550336888,47.57473371888841,0.08634585832585587,0.057563905550570595,0.1603036628944,1.00065192130913,0.18103920248308575,1.6293528223477716,3.4233299549879694,1.726105841344906,0.0,1.6972241136430635,0.0,0.0,0.0,0.0,2.00130384261826,2.00130384261826,0.08625,0.008624999999999997,0.1875,0.3114385197190855,7999998.59563048,0.5946840971505929,0.02028959098304787,3.4233299549879694,15.0,8000001
39.0,27837.40839132613,6000.154150835293,329.21290328253974,49.69803482411367,7956459.2511282,0.0,9325.275391526051,33837.562542161424,10534.734054263528,19.752774196952384,13.16851613130159,25.90354275423903,1391.8704195663065,120.00308301670586,1080.0277471503528,11501.66191251501,10382.70322601144,0.0,1118.9586865035708,0.0,0.0,0.0,0.0,2783.740839132613,2783.740839132613,0.375,0.03749999999999999,0.1875,0.1773222921526671,7999622.089061887,131.6841592177742,0.004717540525287423,11501.66191251501,15.0,8000001,20.4388361089462,9.24483468824445,1.4762896201262803,1.023567551572516,7999908.526057355,0.0,60.290414684683476,29.68367079719065,49.596919678820065,0.08857737720757682,0.05905158480505122,0.16747337412412078,1.0219418054473102,0.18489669376488901,1.6640702438840012,3.496216796879214,1.7628297880451558,0.0,1.7333870088340584,0.0,0.0,0.0,0.0,2.0438836108946203,2.0438836108946203,0.08625,0.008624999999999997,0.1875,0.3114451292567026,7999998.500142837,0.6199614184900736,0.0206377242417662,3.496216796879214,15.0,8000001
40.0,36187.540432265385,7806.811712505861,428.6171318353271,64.73655945278159,7943373.704968129,0.0,12139.589195805898,43994.35214477125,13711.397017178671,25.717027910119622,17.144685273413085,33.721081099460825,1809.3770216132693,156.1362342501172,1405.226108251055,14928.607920441282,13475.102304410386,0.0,1453.5056160308961,0.0,0.0,0.0,0.0,3618.7540432265387,3618.7540432265387,0.375,0.03749999999999999,0.1875,0.17745031650463125,7999507.646308706,171.39244129067822,0.004721368608295329,14928.607920441282,15.0,8000001,20.873738771436763,9.441763334785758,1.5136517932476852,1.083354031184025,7999905.164396822,0.0,62.923095255453255,30.31550210622252,51.66213204686314,0.0908191075948611,0.06054607172990741,0.17478637570959238,1.0436869385718381,0.18883526669571518,1.6995174002614366,3.5706489785276148,1.8003389861524495,0.0,1.7703099923751653,0.0,0.0,0.0,0.0,2.0873738771436763,2.0873738771436763,0.08625,0.008624999999999997,0.1875,0.311450006722724,7999998.402994184,0.6457765698637181,0.020969983008082317,3.5706489785276148,15.0,8000001
